y1,x1,x2,y2,z1,z2
3.0341,0.5138,2.4925,0.51893,-1.5311,1.5735
-0.32876,0.32821,1.4559,-1.579,-0.35852,1.3198
5.6678,0.42369,1.1703,2.5855,1.2815,0.15002
3.3101,0.02304,1.5711,2.5078,0.52316,2.2787
9.256,0.64137,2.0388,4.9838,0.59051,3.162
7.3495,1.9173,3.2567,3.7378,1.2163,3.8205
3.8269,1.9177,2.0321,0.072163,-0.16885,1.2059
6.4753,1.4516,1.6716,3.6764,1.5236,1.4955
5.5645,1.6943,2.4744,2.458,1.9301,1.1512
12.064,-0.13129,1.4291,8.0627,2.2181,3.4897
8.9122,0.76689,2.6593,5.6849,1.6658,3.452
4.4081,0.53045,2.0736,1.9214,0.51487,1.9716
7.5603,1.6615,1.5931,5.4907,3.3798,3.6208
8.3648,1.7565,1.8511,4.8127,0.6269,3.5385
7.2073,1.9521,2.4512,3.5376,2.1754,2.2833
10.898,1.9616,2.2518,5.9154,2.3659,2.141
7.7482,1.0817,1.5924,5.0716,2.1863,2.6121
5.2771,0.49023,2.7042,2.1523,0.73611,1.9602
9.3857,0.92991,2.2708,5.5563,0.87637,3.1769
-0.61256,0.21539,0.76467,-1.2741,-0.97168,0.17923
6.484,0.8289,2.6147,3.643,1.0208,1.8438
5.6553,1.8148,2.582,2.0833,0.91542,1.0738
5.3586,0.91025,2.2225,2.4186,0.7398,1.6488
8.0335,1.8919,1.9919,3.7268,1.5082,2.4256
3.379,0.91298,1.5115,1.9943,0.44248,3.1034
8.1379,1.3543,2.2705,4.7258,1.0723,3.0182
13.056,1.8121,1.8137,7.6172,3.1008,3.8978
7.6348,1.8574,1.6123,4.6663,0.3079,2.8758
7.6828,1.1612,3.0935,3.9512,1.1331,1.8484
10.507,1.3356,2.246,5.3905,2.3005,2.731
1.4328,1.411,-0.20008,-0.15474,-0.30371,0.58983
6.1052,1.2318,1.7644,4.6127,1.6729,3.061
2.972,0.088306,1.0662,1.7815,0.41136,2.4118
4.878,1.76,1.1572,1.5554,-0.20878,1.3493
8.6167,0.29925,2.1697,4.8721,2.0221,2.1207
5.8988,1.9328,2.2881,2.691,0.092082,2.0847
10.109,1.2781,2.3108,4.8861,2.2485,2.184
8.0716,1.2724,1.5061,3.8227,1.7688,2.3295
7.2608,1.3868,1.7958,4.7997,1.8927,3.4245
8.2197,1.7953,2.6817,3.6413,2.0248,1.0849
7.2428,0.0049342,1.7327,3.7916,0.76026,3.1453
8.0508,0.74193,1.2102,5.5617,1.3696,2.3268
8.7204,0.95424,1.3433,6.2193,2.8627,2.3772
7.5465,-0.14392,0.98137,5.5433,0.93224,2.9656
5.5956,0.37928,0.82187,3.8733,0.40848,2.1491
5.6837,1.4741,2.713,2.2921,-0.96172,2.9487
5.9718,1.0952,1.8855,2.8027,0.87848,1.9591
6.4209,1.5095,2.8676,3.5096,1.14,2.7241
3.388,0.74689,1.11,2.9917,0.78153,2.1165
9.7218,1.2164,2.8583,5.1535,1.1216,3.5361
8.3056,1.6071,3.2015,2.844,0.97266,3.0326
8.9033,2.4643,1.6238,5.2682,2.5015,3.2592
7.1767,1.1819,2.0619,3.0522,1.1292,2.0082
13.043,0.59749,3.2518,8.1774,2.3195,3.6191
4.7362,0.4933,1.7286,3.3234,2.7983,1.585
4.7654,1.5721,2.613,0.034713,-0.25436,1.1149
5.7087,1.2304,2.6233,3.0818,0.89569,2.6502
6.7574,0.48935,1.9869,3.3884,0.19356,1.5545
6.5092,0.69949,2.0735,3.9232,0.95331,2.5971
6.8455,1.1344,0.76355,5.4394,2.7219,3.0029
5.3174,0.25985,1.9052,2.0792,0.37673,1.4951
3.2667,1.7901,3.2362,-0.52273,-0.63841,0.89472
10.724,2.0572,3.3403,3.697,0.79659,1.8539
3.8919,1.4102,2.0109,1.7431,1.4233,1.3116
7.1348,1.9577,2.4186,2.1165,0.80443,0.62143
10.801,1.5625,3.0508,6.1134,2.6145,3.6875
6.6608,1.6312,1.4708,2.432,0.95541,2.4155
6.0008,0.99975,2.6534,2.9825,1.929,1.6812
2.1515,0.56161,2.2264,0.31951,0.97826,-0.39604
11.283,1.6882,3.0501,7.1736,2.5021,3.9871
9.128,2.2289,3.7609,2.5866,0.96032,1.4514
3.8649,-0.096805,1.3334,3.1408,1.0562,1.5701
12.184,1.0953,2.8652,6.1969,2.8854,2.3669
8.7963,1.5573,3.0992,4.2299,1.8401,1.9642
10.593,1.7025,3.0849,5.0573,2.2904,2.7324
1.5772,0.70189,2.243,0.31241,-0.53532,1.6286
8.0721,1.2908,2.316,5.2434,2.6903,3.2814
6.0441,1.2011,1.6,4.1089,1.8161,3.7726
6.2394,0.069322,1.3753,4.3995,0.97311,3.0396
6.4556,0.582,2.6603,3.5747,1.0621,1.3402
12.789,1.0915,2.6104,8.5129,1.8874,4.4605
3.4492,1.4387,2.6999,0.17601,0.019812,1.6699
6.1994,1.9557,1.7323,3.3981,-0.40706,3.906
2.6604,0.20554,1.8457,-0.34833,-0.34927,1.6056
5.325,0.89356,2.2262,1.7633,0.43715,1.1391
2.2023,2.0367,1.8134,-1.4783,-0.88348,0.22035
-1.4908,0.92888,0.19012,-0.85103,-0.60742,0.76328
4.5477,0.79063,1.9409,1.1378,-0.34531,1.0235
11.066,0.9483,1.9307,6.0736,2.2865,3.7359
4.2097,1.2568,2.5348,2.2345,1.172,3.2119
1.7134,0.85521,2.4257,-1.2257,0.6633,0.15579
8.0173,0.35095,1.6852,5.5039,1.2909,3.2993
8.967,2.3509,2.6671,3.8264,2.0688,2.0593
6.2768,2.5805,2.6854,1.5167,1.023,1.1001
5.0623,1.2459,1.8764,2.4113,0.052662,2.5953
5.8573,1.3395,2.0044,3.4481,1.6486,2.0854
-0.10243,0.34005,1.0037,-0.27169,-0.21035,1.518
7.2913,1.2293,2.4658,3.2646,0.39584,1.4143
8.8878,0.6517,1.8897,6.0715,2.1063,3.4492
9.5839,0.99478,2.959,3.962,0.57833,1.6888
5.878,1.0807,1.663,4.3377,3.1348,2.7248
5.8395,1.128,1.4593,4.1859,1.7774,2.6835
1.6806,0.16024,1.0299,0.98194,0.24866,1.3191
7.2589,2.6724,2.8323,1.8122,0.45591,1.7961
4.5326,0.029916,1.3596,2.135,0.67591,1.1418
6.5725,0.53974,0.6296,4.5638,1.2053,2.9808
7.3255,1.3135,2.2202,3.5634,0.91284,2.5208
4.9095,0.80996,1.2994,2.8041,1.2146,1.6186
2.218,0.62397,2.3981,0.11137,1.3919,0.73954
8.8853,1.1198,3.0566,5.6019,1.6032,4.1637
2.401,0.19793,2.1084,0.82251,0.93732,0.93833
6.1652,0.62902,1.8267,4.0017,2.3601,2.5554
5.324,1.6927,0.8314,1.6996,0.5789,1.7419
6.629,0.97195,0.84005,2.746,0.51733,0.88452
4.6696,1.1309,3.1896,1.48,0.52884,1.4093
8.5965,1.4586,2.5111,4.6386,1.4295,2.8615
6.3758,0.82595,1.8696,3.3257,0.7443,2.0531
4.7955,1.6821,1.4344,0.63023,-0.80969,1.0548
8.3865,0.9414,2.5924,4.6967,1.3251,2.9804
7.3364,0.86264,3.0848,3.6442,1.2019,1.9274
5.5535,0.74534,1.9993,2.8065,0.91467,2.5992
4.1044,1.3727,2.1656,0.70191,-0.27786,1.1479
6.945,1.7782,1.5342,4.3352,1.1764,1.9258
2.1362,-0.045153,1.051,2.4556,1.2443,2.2357
2.611,1.4133,2.474,0.17231,-0.60853,1.0352
6.9772,0.074946,2.3992,3.77,0.1108,2.5791
3.7334,0.96486,2.2588,0.54458,0.59902,0.79056
3.4523,0.98396,1.4142,0.20584,-0.18818,0.16598
6.118,0.85102,1.8381,3.8996,1.5396,2.7312
3.4323,1.687,1.9564,-0.2047,-0.19185,0.77814
3.0681,0.86788,2.002,1.6568,0.65191,1.8218
1.2667,0.46177,0.61066,1.0602,0.67049,1.1768
4.8113,1.2019,1.7117,2.1426,1.2188,0.59902
7.941,0.76403,2.3854,5.1804,1.9257,2.7405
6.0694,0.8275,1.8921,4.4816,1.6924,3.2205
4.9838,0.93333,2.2092,2.1259,0.83416,1.9772
5.0083,-0.48032,1.9278,4.074,1.4046,2.4993
5.8065,0.58988,2.2397,2.5917,0.26489,2.211
-0.22965,0.17408,1.3459,-0.68143,-0.80711,1.5155
4.4804,1.2095,2.2091,1.2129,-1.3778,2.8348
4.5996,1.4613,1.4194,1.949,1.1342,1.0268
7.3758,0.85687,2.1918,3.8399,1.2715,2.4487
4.9077,1.0076,1.5102,2.1331,0.44153,0.8621
9.9779,0.42646,1.9124,6.8298,1.9776,3.1557
6.5352,0.69101,2.0737,3.161,1.299,2.089
1.7432,0.91095,2.1668,0.12148,-0.12572,1.0208
3.9031,0.12982,1.4893,2.7959,1.4349,2.5328
1.8704,0.24999,0.45053,3.2189,2.6527,1.2206
6.9962,1.7139,2.8915,2.3416,-0.32022,1.6243
8.5168,1.4435,3.3357,2.6768,1.0388,1.4094
6.0969,1.7004,2.0406,3.6028,1.2557,2.8013
10.261,0.87062,2.7317,5.4322,1.3752,1.2142
6.1026,2.0716,2.721,0.89638,1.1089,1.5117
5.1103,0.60287,1.9711,1.5888,-0.7107,3.0069
5.1858,1.2604,1.4063,3.905,1.9218,2.7429
9.1592,1.3066,2.9902,5.3441,0.87688,2.1287
8.0059,1.0283,2.4562,4.1817,1.8751,1.0436
2.0437,0.78777,2.0433,0.53946,1.1945,0.6829
3.3788,-0.14494,0.66748,2.7778,1.3597,1.8304
8.109,1.262,1.9488,4.247,1.3898,2.1467
6.0028,1.4871,2.9812,2.8096,1.6262,2.3052
9.7275,1.6579,3.799,4.8561,1.0882,3.7126
8.7805,1.9953,2.8229,4.1614,2.1374,1.4105
5.2356,-0.71594,1.2641,3.6832,-0.13372,2.1752
7.2276,0.84813,1.9489,2.8599,0.072764,1.9155
8.4222,1.7943,2.467,4.1635,1.2537,2.7606
-3.5215,0.14956,1.3752,-3.6056,-1.0863,0.59358
9.7636,1.412,2.9335,4.9387,1.2425,2.2207
6.9266,0.52893,2.2416,3.9601,0.80237,3.2541
5.653,1.1851,1.1665,3.9864,1.9691,2.0115
8.0015,1.3759,1.1368,5.8443,1.406,4.1331
9.8286,1.152,2.7366,4.5424,1.5583,3.0383
8.3135,1.1768,1.2162,4.6286,0.61266,2.4015
8.233,2.3829,4.1502,1.7917,-0.23762,2.1558
4.8226,-0.060618,1.435,1.4332,-0.23147,1.2884
5.8205,1.1073,2.6814,1.6048,0.29159,1.177
5.8053,0.7065,2.6898,2.3955,0.63561,1.7708
9.4512,0.95452,2.7964,5.4148,2.1666,3.1267
6.0517,0.99591,1.1355,4.5265,1.1078,2.6901
8.0755,1.2534,2.2941,3.2487,0.42125,0.82969
3.3012,1.121,2.8813,0.86242,-0.73328,2.5742
9.5736,0.69934,2.415,5.7037,2.2935,2.5541
6.6704,0.075725,2.3866,2.6492,0.41884,1.8233
2.8156,1.1414,1.9048,0.18855,0.31768,1.1681
10.318,1.8877,1.8307,4.4985,2.364,1.4131
9.3934,1.071,2.4119,5.133,1.5424,3.6683
4.2807,1.3359,1.96,3.1921,0.94955,3.002
5.4479,-0.46073,0.1261,3.9595,1.4862,1.5206
1.9804,0.44693,1.4353,0.93938,-0.2309,2.4514
5.6291,-0.62316,1.5422,2.9398,0.34275,2.4505
1.1884,1.3101,2.1022,-0.9416,0.037164,1.2826
6.467,0.87554,1.2808,4.4144,1.691,2.3374
5.5821,0.56091,2.4324,2.2046,-0.067618,2.1972
-0.16869,-0.099452,1.9282,-1.2569,-0.78784,0.89155
4.3806,0.86996,1.0155,3.666,1.3631,2.3016
6.0868,1.1357,2.1307,2.7852,0.60629,1.5908
5.1435,2.4327,1.9566,1.7951,1.2082,2.282
11.118,1.7087,2.5301,5.5563,2.3672,1.1226
6.256,0.18229,2.4472,2.3595,-0.84869,2.1992
8.8684,1.1735,2.1587,5.3396,1.6026,2.0836
7.0573,0.71518,1.3956,5.3814,2.3755,2.4595
5.5826,1.6387,2.7611,2.8787,1.7532,2.5134
8.7439,2.0705,2.3332,3.8209,1.3689,2.2852
8.8518,2.2292,2.4828,4.228,3.0944,3.2091
3.6571,1.9655,2.0588,-0.31112,-0.56302,0.065145
2.201,0.13072,1.8118,1.3539,0.71902,1.5665
4.8971,1.4616,2.0533,0.61416,-0.12622,0.31276
3.6514,-0.084948,1.3821,2.8531,1.1829,2.8747
13.057,1.3515,1.5959,10.078,3.5968,3.5243
0.03199,0.30384,1.2583,-1.6796,0.21598,-1.1342
5.831,0.3244,2.1209,4.2068,2.302,2.5964
7.0264,1.3445,2.2702,2.7671,1.7857,1.0587
4.5481,1.3352,2.7639,0.68874,0.58068,0.48902
9.2408,0.31365,1.4166,5.4909,1.2831,2.9835
2.9017,1.0271,2.5361,1.9311,0.7376,2.2709
10.265,1.7519,3.0648,4.9988,1.4076,2.6169
7.8953,1.7087,2.2296,3.6875,0.78276,1.9028
7.3471,0.81756,2.4509,3.8589,1.0244,1.4173
7.319,0.69618,1.2825,5.8945,3.0284,3.8764
10.45,1.6966,2.9779,6.0575,1.3783,3.2429
5.1398,1.5836,3.9777,0.70026,0.54061,1.0045
10.788,1.1672,2.0886,7.2924,3.0062,2.5764
7.6704,0.58756,2.8088,4.32,2.2187,1.7222
5.2455,0.61478,1.2765,3.9574,-0.068438,2.8305
4.7042,0.37775,0.64753,2.8171,0.24004,2.732
9.0442,1.3571,2.0204,6.0227,0.78478,3.757
7.096,1.7855,1.5475,4.0008,1.7482,2.6466
3.0314,1.1691,2.5988,1.1967,0.53126,2.0556
7.4424,0.95605,1.9072,4.5246,1.292,3.9168
7.9923,2.4195,2.334,2.1727,0.61394,1.9326
5.0638,1.7816,0.61547,1.6843,0.85846,1.8015
5.4789,2.44,3.542,-0.02475,-0.47218,1.8047
8.817,1.1622,3.4995,3.8696,0.90494,2.1119
6.6165,1.2789,1.9506,3.9982,2.4451,2.5838
7.9346,0.70201,2.151,4.4734,1.2746,2.9066
2.2138,-0.086411,1.7397,1.2144,-0.9907,2.2617
8.9452,1.5802,2.9288,3.7112,0.93156,1.5757
5.8327,0.8896,1.6071,4.3301,1.3138,2.5123
4.1392,0.24735,0.61676,1.6833,-0.64347,1.3144
5.2357,0.80142,0.78703,3.9949,-0.51177,2.7448
8.0853,0.82065,3.2046,4.092,1.765,2.0221
4.0758,-0.39567,1.3453,3.8244,2.24,2.288
5.6483,1.2617,2.3129,1.2039,-1.0784,1.3233
7.9027,0.79634,1.9367,4.6278,2.2103,2.3759
7.471,0.9237,3.1959,4.604,1.7336,2.5152
5.8501,1.1962,2.073,2.5647,1.1014,2.428
7.567,0.95424,1.7683,3.2456,0.64716,1.8754
6.578,1.4287,2.9321,1.3308,0.32071,0.33089
5.0387,0.98985,1.9752,0.75912,0.22801,-0.12045
6.5108,0.75645,0.99632,3.8871,0.77152,2.0466
6.3741,1.64,1.4048,4.2274,1.9913,2.5762
6.7241,0.5992,1.2678,3.3638,0.35145,2.073
9.9793,2.2817,2.4147,4.5825,0.96771,2.0372
2.4125,1.1276,1.2595,1.6589,0.55061,1.9035
7.6484,1.4384,1.5305,3.1102,1.0901,1.785
6.9599,1.1707,1.6609,3.0736,1.6389,1.7355
5.7392,0.60529,1.8192,3.715,1.0725,3.1264
2.8231,0.99991,1.2357,2.247,1.2419,2.565
7.7483,0.71179,1.5336,4.3194,0.73096,2.4416
2.4937,0.010235,0.77361,2.6295,0.58268,1.0691
8.0105,1.213,1.6904,4.7928,1.6052,3.165
5.9558,2.5075,2.7828,0.64408,0.2135,1.4057
8.2263,1.6838,2.643,3.4896,1.8217,2.3446
6.5276,1.8964,2.5732,1.8594,-1.12,2.6559
7.0386,1.8483,2.1421,1.3853,0.60368,0.93674
5.9732,0.67126,2.5042,2.8552,1.5613,1.9538
3.9233,0.38315,2.0404,2.0599,0.66342,1.053
5.123,0.53917,1.2363,2.2284,0.031179,0.48804
2.3711,0.62005,1.3054,1.3946,0.16763,1.1026
8.1537,1.4678,3.7285,4.0433,1.1603,2.0682
4.0886,0.3577,2.5047,1.4623,-0.42843,1.9824
5.3101,1.3871,1.1961,2.2352,0.39545,1.9161
3.0848,0.70944,0.36845,1.6948,0.22607,1.9585
7.1945,0.1569,1.3067,5.48,1.933,4.0143
5.9603,1.2849,1.9823,2.5063,0.20728,1.4508
8.1853,1.6173,2.0457,3.1935,1.8612,1.0375
4.1451,0.91687,1.5532,2.9836,2.263,2.1596
5.4678,1.3058,1.4968,3.2896,1.7908,2.2867
3.8623,-0.14136,0.94977,2.9108,1.1333,1.4048
7.7063,0.20517,2.0414,4.9606,1.5406,1.9568
6.4444,1.0712,0.70447,4.6186,2.2996,2.454
6.4871,1.439,4.1486,-0.15222,-0.64564,1.1069
7.7769,0.13191,1.7752,6.2506,2.6325,3.281
7.1801,0.83575,1.7856,4.7009,1.6684,2.3384
3.9713,-0.10167,2.5617,1.4729,-0.61856,2.0872
1.309,-0.77312,1.5188,1.701,0.10426,2.7254
7.5692,1.8444,1.7695,4.9047,2.0025,2.1476
5.9753,0.78947,2.0388,2.8316,1.1956,1.9953
9.2221,2.5191,2.3929,2.0008,-1.0332,0.71436
1.974,0.4966,1.6791,-0.30586,-0.43257,0.20086
6.0257,0.99882,-0.035502,3.7102,1.2105,1.2688
3.8674,0.99445,0.40033,3.5631,0.88763,1.5738
3.5112,0.61827,2.1751,1.3662,1.6411,1.7261
6.5661,0.15666,1.032,5.609,1.9497,3.5597
3.8027,0.81553,1.3182,1.4921,-0.012809,1.3428
2.5488,1.7446,1.966,-0.85149,-1.0458,1.8625
3.1629,0.60015,1.3577,1.4075,-1.1638,1.695
1.2696,0.39095,0.83306,0.90034,-0.14613,1.7082
3.6299,-0.089362,1.6464,2.1565,-0.0052734,1.7498
1.7551,-0.26312,1.4634,-0.53699,0.24648,-0.78512
4.6044,0.44859,1.9946,3.3728,0.16776,2.5125
8.7664,0.87457,1.923,4.766,1.2336,1.6919
3.9579,-0.19529,1.495,2.8245,0.56072,2.3073
4.5038,1.1357,1.4455,3.381,1.986,2.9755
6.9436,0.60902,3.2164,3.4535,1.4348,1.8664
6.7926,2.2157,2.1794,2.3954,0.80238,1.7813
4.711,-0.020029,1.8917,2.3466,0.034705,0.87745
6.2748,1.4109,2.3729,3.8499,2.431,1.6195
5.0715,0.011812,2.8316,1.9697,0.051784,1.3362
4.9716,0.66545,1.9818,3.5666,1.8898,2.9673
5.1087,0.97546,0.87784,1.9472,0.15104,0.86267
5.2818,-0.043809,2.1104,5.6165,2.9013,3.5729
0.7295,-0.60351,1.7148,1.3194,1.4423,2.1781
7.3689,0.31381,1.6679,4.4369,1.2117,2.0835
9.6999,2.1758,2.438,4.7835,2.4057,1.6532
5.4025,0.31157,3.3917,1.6985,0.43931,2.2054
9.5542,0.15779,1.2174,7.4495,2.4817,4.1927
3.1433,1.3699,1.9451,0.12981,-0.29539,-0.16881
9.6579,1.9915,3.1626,4.9,2.0004,1.4644
6.3223,0.096734,2.094,3.9403,1.3639,2.0823
6.401,0.37576,2.3598,3.6196,1.805,1.9963
4.2063,1.0946,2.9525,1.2827,0.24646,2.0815
8.6391,0.71985,1.2523,6.779,2.8963,3.9971
7.3681,1.3045,2.4096,3.0508,1.8168,2.3498
-0.95782,0.020332,1.5655,-1.1871,0.13252,-0.25843
6.3456,0.6959,1.955,4.4023,2.6483,3.2017
10.008,1.1673,3.1337,5.121,1.6571,1.4358
1.9421,-0.030161,2.6517,0.40659,0.45891,0.84998
5.1776,0.65016,1.2931,3.5617,1.0304,2.2229
7.5294,1.6819,1.0615,4.2988,1.9553,1.5281
4.2314,0.69359,1.6174,1.7728,-0.16794,1.2065
7.7428,3.501,3.7891,-0.084114,0.18904,1.1725
11.492,1.9866,2.3219,6.0341,0.56272,1.9645
2.3876,1.2642,1.7317,1.2098,0.68225,2.6596
10.589,0.12321,1.0768,7.6759,2.1699,4.7475
4.3836,0.070229,0.55781,2.2435,0.71729,1.4628
5.4975,-0.39285,1.4893,5.3936,3.0786,3.2143
5.4266,0.22077,2.4227,4.666,1.5117,1.7207
8.8065,0.36891,3.3243,5.2276,1.9787,2.3355
3.2333,0.6032,1.6689,2.6949,1.2391,2.751
7.84,0.33668,2.4526,5.4857,1.9321,3.0972
6.4963,2.3261,2.9072,2.4597,1.5012,2.1624
8.2998,1.4007,2.4132,4.1197,1.5151,1.9866
6.4881,0.35486,2.5769,3.175,0.6863,1.355
8.2619,0.7821,3.2123,3.4097,1.586,1.2216
10.799,1.6949,3.1455,4.108,1.119,2.4493
10.648,1.8701,3.5751,5.0221,2.2731,2.5659
6.3475,1.9522,3.3167,1.006,0.13294,0.86462
6.1089,0.38891,1.9527,2.4316,0.069191,1.7804
4.7989,0.87005,1.5528,3.3686,1.9046,2.0953
4.6265,1.0684,2.0447,2.2112,-0.11208,2.3833
6.3994,1.5534,3.9229,2.1197,1.6783,1.0165
5.966,0.63598,3.1892,3.2941,1.9156,2.9722
6.3931,-0.28434,0.67801,5.5673,2.9652,1.943
7.1555,0.31703,1.7676,3.9912,0.36922,2.0114
4.3472,0.91494,0.99306,2.9381,0.50668,2.4421
1.0555,0.97672,2.0988,0.79537,-0.072966,1.3791
7.1067,1.6356,2.0057,2.906,1.6301,1.14
12.569,1.7794,1.7779,6.0122,2.7418,2.2292
5.253,0.87627,1.4228,2.754,-0.069348,2.5392
9.4912,0.18971,2.2392,5.2166,1.9065,2.3665
5.4174,0.92828,1.4887,3.0922,1.3122,3.2476
10.517,1.5816,2.6161,5.4827,1.3377,3.4751
7.9742,0.44437,2.2591,5.1604,3.1217,2.9594
5.9163,1.4664,2.7823,1.5992,-0.22317,1.0014
5.0877,1.1512,2.732,1.8745,-0.37724,1.915
6.6984,0.25911,1.6759,4.1622,1.8599,1.9959
8.6988,0.90941,2.069,5.4513,1.2338,2.2026
6.9543,1.4162,1.6536,4.8065,2.1101,2.7004
8.985,1.0827,3.2526,4.0135,0.41338,1.8814
3.9869,1.2012,2.0158,2.1605,0.71933,2.2126
2.5968,1.7338,2.6744,-0.78254,0.77311,-0.012168
5.7479,0.5925,1.6414,3.3175,1.4646,2.0851
1.7529,1.0479,1.822,-0.75973,-0.73278,1.5558
2.7945,0.098401,1.9953,0.266,-0.72366,0.84804
12.797,1.4166,2.8193,6.4618,1.2885,3.11
5.0009,0.29915,1.714,2.1934,1.2844,1.4692
4.4564,0.48678,1.3408,3.0265,0.58094,2.4281
10.05,1.4736,2.6443,5.2857,3.1078,2.3139
6.9491,1.1434,3.4663,1.2103,0.092609,0.974
7.9389,1.4049,2.7055,3.8199,1.0131,2.7612
4.8404,1.0122,1.3709,2.3455,0.68734,1.7683
9.6554,1.7294,2.3697,5.7311,1.489,3.5714
3.0486,0.23008,1.7867,1.3509,0.047145,2.3274
5.0229,0.18073,2.0199,0.47921,-0.66562,0.26517
3.3839,0.79085,1.6853,2.1465,1.0198,1.5838
6.494,0.77885,1.8231,2.9193,0.47471,2.5735
5.2571,0.99015,0.32329,3.7831,1.3571,1.896
-1.2997,0.74857,2.5188,-2.7679,-1.0604,-0.45823
1.8489,0.58635,3.03,0.1813,-0.073239,1.3945
1.332,1.1819,1.8436,-1.3211,-0.4306,-0.36952
5.5466,1.1142,1.6144,4.279,2.5717,2.7112
3.8246,0.79604,2.3773,1.2346,0.82862,1.4901
4.0143,1.0031,2.373,1.3455,0.57317,2.8443
1.4555,0.092627,1.0075,0.74497,-1.1371,0.3625
5.606,1.0286,0.68496,3.3252,1.7805,3.6312
9.7312,1.7443,2.7264,5.3415,1.2362,3.0519
8.6673,2.1989,2.4239,4.1504,1.2288,2.7376
6.9179,1.0382,2.7915,2.5156,0.45986,2.3169
6.4684,1.9617,0.92177,4.0207,0.076013,3.5296
6.7203,0.56496,1.2383,2.6783,0.6293,1.1663
8.218,0.71539,2.3994,4.4239,0.98854,3.7542
6.4733,2.2313,2.385,1.6761,-0.27699,0.56014
5.0454,2.0475,2.4664,1.4897,0.26312,1.6789
10.795,1.8675,3.3726,3.9193,1.0272,1.671
5.3336,1.4359,2.8768,0.37267,0.44653,0.768
1.7173,0.68088,1.1756,0.96588,0.5423,1.1711
5.0944,0.15059,1.1008,4.5245,2.1729,2.2636
5.0432,0.29232,1.0111,3.3036,0.14901,2.4973
8.7662,0.97696,2.0514,4.8581,1.3366,2.6386
0.11013,1.5134,2.095,-0.60405,1.1397,-0.041947
4.052,-0.81216,1.1744,3.4962,-0.12056,2.8301
6.7051,2.5832,2.6975,2.1253,0.74493,1.7283
8.6722,1.9454,2.5711,4.084,1.3749,2.9384
8.5637,1.0817,0.81934,4.6566,0.47098,1.8779
5.617,1.3136,1.2824,3.0525,1.6045,1.6051
9.4196,-0.097798,2.5784,6.7442,2.4691,2.8943
3.6562,1.4832,2.8036,0.050453,0.33507,2.7957
7.7697,1.3953,1.5049,4.33,1.2481,2.5966
5.4072,0.097377,1.3894,2.3561,-0.30973,0.81392
5.4207,0.44605,2.1388,1.9733,-0.38352,2.1114
5.1165,-0.016486,2.7622,4.3306,2.0218,3.6053
7.6539,2.7107,3.8635,1.6231,0.29025,1.5518
4.3503,1.0308,2.3155,1.6564,0.70133,0.5085
10.611,1.2113,2.5803,6.1054,1.5891,3.2959
6.4192,2.1967,2.3337,2.8662,0.99711,2.2046
9.3859,1.3331,1.9735,3.6883,1.525,1.6462
1.6066,0.77867,1.4561,0.271,-1.3368,1.1906
3.4436,0.72213,1.4595,2.0551,0.94432,2.013
6.178,1.3526,3.8469,1.5653,0.98662,1.7655
6.4394,0.76173,1.8597,3.6344,1.4482,1.8804
5.6505,0.76221,3.4531,1.2165,0.0073818,2.4091
6.8489,1.7302,2.8659,2.1663,-0.099803,2.0357
2.9713,0.22089,0.90104,0.60409,-0.11091,0.71967
4.0016,1.5141,1.6323,0.99534,0.49814,0.86773
4.4841,1.014,2.0601,1.7726,1.3382,0.68945
3.1899,0.43585,1.3934,2.4154,0.78213,2.1895
3.8371,0.89455,0.92179,0.91072,0.31217,1.9219
4.2631,-0.30157,2.0453,3.0348,2.0282,2.8059
8.2747,0.7018,1.917,5.2491,2.61,1.7295
8.8825,1.0666,2.5604,4.5318,1.9082,2.6878
0.91244,1.044,0.72971,0.18954,0.61704,1.2491
5.3573,0.83215,1.9424,3.5139,0.92267,2.857
6.8246,0.83621,2.9237,2.8364,1.0912,2.4697
6.4901,1.6376,3.043,2.1919,1.4625,0.96975
5.209,0.83007,2.0059,1.2613,0.57615,1.0925
6.4243,0.38832,1.4349,4.3513,1.0109,3.1233
8.7458,0.43877,1.4915,4.4122,1.2662,2.7647
2.3594,1.2985,1.4962,0.35201,1.1496,1.3309
2.4997,0.78197,1.9897,0.030357,-1.3673,1.2445
8.2467,0.65915,1.7377,4.4532,1.9083,1.5999
7.2913,0.72196,2.7466,3.6322,0.25694,2.9657
0.45208,0.49744,1.4256,-0.29455,-0.12244,1.4194
7.5632,1.285,3.3221,4.4729,1.5924,3.2471
2.4323,1.6089,1.9138,0.012535,-0.21485,1.1787
5.9395,1.062,0.94491,4.8935,2.5971,3.6914
7.2965,2.1262,2.9059,1.5412,-0.5638,0.89649
1.84,-0.84487,1.4991,1.0021,0.053167,0.70001
5.2508,1.6435,2.2809,2.0111,-0.49291,2.7279
5.98,1.9845,2.6367,1.1202,-0.27648,0.68636
6.0379,0.46408,2.5876,2.9192,0.048645,2.4936
6.8933,0.79629,1.5215,3.0587,1.1261,2.5225
6.0593,0.41332,2.4103,3.2902,1.8222,1.8415
6.4747,1.2624,2.2563,2.9333,0.8782,1.8219
6.637,1.6792,2.5046,2.0822,0.82518,0.97634
6.6451,1.7206,1.7097,2.4341,0.35885,1.2639
5.9322,2.1994,2.4589,1.948,-0.22741,2.2878
8.3132,2.2801,1.7064,3.9169,1.9488,1.1698
