y1,y2,x1,x2,z1,z2
9.8151,6.2754,0.76421,1.8334,1.5221,2.1816
7.7632,6.0009,0.65904,0.80274,2.5472,2.5496
5.7653,3.6669,1.0848,1.3867,0.38551,2.9814
6.4167,1.7675,1.6641,2.1697,0.74432,0.13934
9.6656,4.8553,1.9763,2.0351,-0.12902,2.5079
8.616,6.6358,0.43354,1.4265,3.2363,2.9433
4.7604,1.5058,0.60896,2.0744,-0.86698,1.5198
5.7864,4.1925,0.45839,0.72272,1.4659,3.0515
6.7573,3.6574,2.0806,2.0062,0.61762,3.5494
10.039,4.4881,1.9905,2.8004,1.4494,3.5579
4.7764,2.2109,1.177,2.0457,-0.58157,2.6483
3.2847,1.1221,0.80819,1.9584,-0.78581,2.7895
7.8648,4.6538,0.30697,2.7271,1.3034,2.08
7.7313,7.1215,-0.49653,1.4139,2.9712,3.4563
7.9467,3.2874,1.2487,3.5425,1.4857,1.925
9.6469,4.5761,1.6026,2.8728,1.6337,2.9547
6.118,0.73602,1.6628,2.6723,0.27062,1.1323
5.8581,3.5667,1.0642,1.4253,1.3337,1.5952
7.3039,4.5572,1.2399,1.1791,0.38027,3.2699
7.9292,2.8734,1.854,3.44,0.32044,2.7584
7.8006,5.1204,0.6105,1.8401,0.094635,3.0889
6.3275,2.7817,1.7058,1.4,0.6519,1.3952
8.2191,5.6695,1.3791,1.7874,1.8612,3.5954
10.166,6.5744,0.51534,2.8013,3.2292,3.1877
6.9973,4.5127,0.30493,1.5786,1.2748,2.2717
5.6417,3.3006,-0.072441,2.3212,0.84142,3.0563
6.091,1.6775,1.0961,1.5876,-0.41938,1.3153
5.6328,3.0103,0.8973,2.3338,1.8065,2.3699
3.5021,2.0532,0.46962,1.7164,1.5926,1.8954
1.338,-0.42326,1.844,1.6671,0.12296,1.9202
12.38,7.9296,1.0784,2.4617,1.8499,4.2477
8.0865,3.4408,1.4392,2.3395,2.3291,2.4377
8.2816,5.0038,0.68155,2.6762,0.50616,2.4979
8.9087,4.3462,1.9171,1.747,0.97738,2.2579
9.4415,3.4262,2.7619,3.0696,2.4955,2.6702
5.4247,2.1726,0.5847,2.3766,0.73435,1.3711
6.7588,4.2851,0.90244,1.4584,1.568,1.8944
3.6249,0.032813,1.5399,1.6123,0.60032,-0.19133
6.9418,3.3877,1.4261,2.0264,0.99793,1.6498
3.1626,-0.24746,-0.74701,1.3697,-1.0306,0.28818
3.8968,2.3146,0.39868,2.3502,-0.038924,2.8518
3.6234,2.7248,1.0673,1.6855,0.94969,1.3827
3.9852,1.9855,1.0634,2.077,0.26487,1.9669
0.52934,0.36974,0.15702,1.0959,-0.89541,0.73881
6.699,4.0122,0.78679,2.3336,1.6093,2.563
4.6828,0.6611,1.1677,3.0225,0.52048,0.81402
4.9136,3.8312,-0.41071,1.7117,1.7511,1.7446
6.639,1.5787,0.97864,3.5403,0.019657,1.2419
2.2103,0.97319,-0.28706,1.1349,-1.2374,0.17119
6.4281,3.8582,-0.61209,2.4308,2.5108,1.6815
5.4119,3.2105,-0.031154,0.45434,0.59039,1.6453
7.0265,2.9173,1.1993,1.6868,0.93811,2.6335
4.0453,2.4146,1.3026,1.6114,0.32787,1.3193
1.2601,1.0486,1.1681,1.3723,0.63509,1.006
5.7012,5.5925,-1.1993,0.40616,2.3733,1.541
2.4569,2.6572,1.1315,0.50388,2.0966,1.6978
6.0787,2.3837,1.1504,2.4778,0.2842,1.6761
8.6367,4.8494,1.0976,2.6543,1.474,2.2306
10.611,3.3413,1.802,3.241,0.60894,1.8728
6.5529,2.9999,1.3306,2.2915,0.72315,1.8184
5.661,0.54433,2.4569,3.1671,0.51461,1.5007
7.1877,2.6812,1.4566,2.8141,0.48297,2.3342
8.2716,5.517,0.41723,2.0916,2.7431,2.7546
5.3557,2.3082,1.7395,1.2379,0.84111,2.0383
6.5789,2.1918,1.9522,3.0435,1.7684,2.0935
4.7486,2.8741,0.65434,2.4427,1.2061,2.0303
8.197,4.0946,1.922,1.8639,1.6379,2.0904
5.4755,1.8557,2.0431,2.9196,1.1022,0.88595
4.2599,2.0711,0.53102,2.69,0.60564,1.1427
6.6572,1.7478,2.0399,1.5383,0.8966,0.94291
8.4126,6.0973,1.0214,1.7129,3.1095,2.9701
5.5978,3.4348,0.82541,1.4779,1.1659,2.2134
6.4003,3.6531,0.015856,1.8315,0.35366,1.8125
4.1682,1.9661,0.47651,2.0257,0.68857,0.62679
8.6474,6.7416,-0.2634,1.1398,2.7725,4.1333
3.0311,0.1507,0.85131,2.3741,-0.19631,2.0914
7.9888,2.7201,2.3336,1.9224,0.84778,2.069
8.1259,4.1976,1.0889,2.2101,0.21542,2.8111
1.3789,-0.00075427,0.61988,0.97281,-0.60637,0.71851
5.6154,2.6012,1.2553,2.6245,1.6547,1.5558
4.9903,3.076,1.3104,1.647,1.6275,2.5734
6.9697,3.9466,1.1123,2.1808,1.7592,2.8638
7.5779,4.5627,1.0299,2.4234,1.832,2.5486
5.5409,3.3557,0.21813,2.3758,0.51263,2.3908
9.4293,4.9008,0.56093,2.9839,1.3455,2.625
5.2604,1.1574,1.8951,2.5056,-0.44733,1.5977
5.4083,1.4487,0.99366,1.8223,-1.1639,1.0284
3.781,1.6264,1.2661,1.4202,0.82734,1.2211
8.2247,4.3883,1.0087,1.8552,2.4941,1.422
1.3478,-0.080772,0.66839,1.2824,-0.45448,1.4831
5.3796,2.382,1.2814,1.5396,0.52019,1.5998
10.677,6.7998,0.41806,2.488,2.6445,3.7977
4.597,4.5186,0.095516,0.39685,3.1262,2.4827
7.0158,5.6127,1.4871,0.35433,2.5298,2.8211
10.047,4.5876,0.80395,2.6519,1.6767,1.6754
5.9658,2.9445,0.62211,1.4482,0.57006,0.11367
8.8651,4.8533,1.7828,2.661,1.6105,3.0114
5.7249,1.8182,1.8366,1.4211,0.40311,0.64222
7.4473,4.8823,0.59839,2.3266,2.1129,3.1022
6.9876,1.9003,0.96234,3.4191,1.2049,1.2885
2.0581,-0.59201,0.22664,1.0076,0.073255,-0.3458
2.3802,2.3182,0.089388,1.5771,1.1109,1.7165
11.897,8.0078,0.73288,2.1279,1.8931,4.2721
8.9285,6.282,0.14163,1.0469,2.5905,2.6353
7.8756,2.9932,1.7868,3.0481,-0.42374,2.5677
4.5519,3.0347,-1.1447,0.91568,0.2497,2.3363
8.8013,4.5385,1.6735,2.4339,1.334,2.8553
5.9967,4.7908,1.0827,1.3603,1.8044,3.8334
3.5278,1.2862,1.6118,2.8233,1.2737,1.7953
6.1456,2.518,1.794,2.1671,0.62713,1.4131
15.278,9.3147,2.564,2.6854,4.6563,4.5446
0.49092,-2.5091,1.1338,1.5488,-0.74364,0.86181
9.3384,7.1312,-0.050972,1.8446,2.7254,2.5234
5.4036,2.615,1.02,2.3457,0.84229,2.32
5.3642,1.6659,1.0576,2.4968,-0.23219,1.4944
4.1097,2.2948,1.0631,2.3905,0.5989,2.9087
5.5684,4.1986,0.83977,1.2902,2.0766,2.3665
6.8462,3.9456,1.2625,2.4569,1.8856,2.6956
4.3919,1.0044,0.39038,2.4774,-0.94287,1.7406
7.1203,3.9172,1.0313,2.1859,1.8133,2.4877
1.8114,0.6478,0.73811,1.581,1.4281,0.75324
7.4027,5.1355,1.0036,1.2731,2.0523,3.4852
6.7645,5.2768,0.12283,2.0547,2.6843,2.6826
0.94045,-1.3141,0.83834,2.0829,-1.4421,0.63003
8.0236,5.543,0.42397,1.1925,2.2918,1.4355
5.5301,3.3986,0.11061,1.9074,0.2808,0.3804
2.0125,0.78683,-0.20012,1.0274,0.24549,0.99669
4.0489,1.5667,0.76128,0.837,0.12087,1.7593
4.2581,2.7354,0.096386,1.2461,1.2181,2.3391
6.5231,1.4075,1.7524,2.8125,0.64838,1.3285
6.6658,4.1691,-0.1108,1.9245,1.3684,2.5563
7.4327,2.0329,1.7247,2.5045,0.22074,0.92769
8.8765,6.1334,1.2277,1.0395,2.6755,3.0858
7.6815,2.7789,0.9334,2.557,1.1718,2.0327
4.3395,1.7957,0.83481,1.6863,-0.1246,0.58768
11.318,5.1416,3.0152,3.2094,1.2085,3.1268
6.7924,2.9725,0.64503,1.4736,0.88409,2.0918
6.4677,4.3077,0.94081,1.7289,2.0778,2.6902
6.574,1.962,1.8317,2.7832,0.31712,2.067
11.01,6.5688,0.18447,3.3369,1.9259,4.236
6.4168,2.7159,0.9095,2.6416,1.5018,1.6934
8.5256,4.5029,0.55023,2.0676,2.7854,1.6345
8.6585,3.0243,2.0365,2.5636,0.93297,1.4172
6.0389,3.9702,0.075854,1.7013,2.3673,1.7192
3.9102,1.5168,1.0771,2.0941,0.7861,1.1214
9.1039,5.8068,1.0302,1.7003,1.8976,3.9302
0.46619,-0.1363,1.1759,0.80916,-0.24761,0.92808
6.7364,2.3984,0.99805,3.0954,0.53701,1.5538
9.3507,4.6893,1.1566,2.6963,1.0417,3.8099
6.4018,4.8411,0.25067,1.097,1.6076,1.9271
5.9831,2.7945,0.80854,1.5003,0.17124,1.6594
5.2032,1.5194,-0.25606,1.9009,0.54086,2.3454
4.5743,1.1444,0.735,1.771,-0.17981,1.4362
11.867,7.9165,1.3777,2.3057,3.6912,3.5342
5.1331,1.6995,1.0683,1.7236,0.23613,0.33214
4.4617,1.1119,0.32887,2.5954,0.7955,1.339
5.3833,1.3016,1.5709,3.8256,-0.7356,1.1648
4.105,0.96951,0.23826,3.3137,-0.076627,1.2888
5.0317,2.8694,-0.21637,1.154,1.0464,2.512
6.4756,1.8285,1.6799,3.0108,0.16821,2.0501
5.6852,3.4669,0.14231,1.4936,1.3215,2.4165
6.719,5.1295,0.57028,2.0257,2.0934,2.1794
3.8833,-0.42692,1.4929,2.7528,0.59477,0.84355
5.7504,3.7991,-0.20791,1.5589,2.1461,2.0518
3.0187,2.3934,0.65014,1.3367,2.1527,0.58651
9.7163,6.5463,0.56857,2.2538,2.768,2.9611
4.7467,2.0537,0.66487,2.21,1.611,1.9407
7.0849,5.2254,0.8426,1.9565,1.0461,3.4643
3.8905,5.4239,-2.0042,0.50827,2.9914,3.6714
1.9532,1.1586,0.41905,2.2718,1.7181,1.1526
2.9819,0.89594,1.3399,2.874,0.91905,1.341
6.4266,2.9532,1.6768,2.9735,0.57261,2.2391
7.0002,2.629,2.3343,3.0275,0.78218,1.8651
1.2387,0.70801,-0.020237,1.7239,0.74709,0.54303
3.1181,1.0582,-0.014881,3.8002,0.21075,0.95038
3.4411,1.1453,0.079775,1.9278,0.96786,0.504
7.3179,6.2248,0.60305,2.0843,1.597,4.0633
7.408,3.033,1.885,2.3798,0.89705,2.0012
6.0263,1.8585,1.2414,2.1393,-0.033897,3.0937
6.488,2.4224,1.2999,2.7679,0.38959,2.8169
4.2815,2.0563,1.0143,1.1179,1.5055,1.3578
5.2071,4.0069,1.0098,0.56859,1.758,3.4165
4.8132,3.8225,0.38202,2.0914,1.7592,2.2323
3.7877,0.72746,1.2399,1.8642,0.19049,1.6049
4.3515,1.4939,0.048874,1.8479,0.50514,0.50851
7.6945,2.3326,1.6716,1.952,-0.25342,1.8222
4.9061,2.726,0.22701,2.3833,0.61131,2.9997
-0.64327,-0.2014,0.071859,1.1136,-0.03926,0.5573
1.7855,-0.079336,-0.012844,1.7114,-0.16916,0.61518
7.9838,5.94,0.1785,1.489,1.7346,2.417
0.89165,-1.0382,0.59546,1.5613,-0.98806,1.3711
4.8823,2.9989,0.7627,2.2696,0.72958,2.6142
9.0363,5.2448,0.31801,1.4491,1.6319,3.0335
-0.78647,1.6217,-0.30964,0.26105,0.99208,1.9908
2.0809,1.3985,0.079323,1.113,1.2233,1.9288
5.289,4.4622,-0.071125,2.2196,1.3376,3.0565
8.9174,6.4635,1.5759,1.5142,4.0188,2.5756
5.2503,3.2984,0.21139,1.4226,0.38559,1.8051
9.6682,4.6576,1.8775,2.9951,1.5932,2.4575
1.3952,-0.15345,0.87435,1.3851,-0.17149,1.0623
8.9339,5.8213,0.80875,1.5268,1.9954,4.4956
9.0917,3.9578,1.4472,3.0643,1.734,2.355
9.5871,6.2768,0.58168,2.0813,1.9953,3.5078
2.9489,1.2086,0.79922,1.3667,0.5993,1.779
7.4041,3.338,1.867,1.1505,0.57332,2.4524
4.7635,2.3194,0.43215,1.3512,1.8887,1.9933
12.168,4.6911,1.7566,3.2114,1.5054,2.7838
12.528,6.8271,1.8501,2.7875,2.5565,3.3288
9.4535,6.5728,0.073675,1.6501,1.8375,3.4498
12.014,7.8593,2.2739,1.8276,3.6459,2.9823
7.8597,5.9084,1.8212,1.4184,2.4865,3.7025
2.3046,-0.98938,1.5401,2.1251,-0.34439,-0.77224
3.0554,0.93704,0.83893,2.0372,-0.49319,2.6563
0.87047,-0.55018,0.94787,1.0367,0.52239,0.92313
5.6982,0.8471,1.3395,2.9565,-0.28483,-0.0069183
7.0516,3.4803,1.329,2.799,0.71818,2.5746
10.481,4.8183,2.6685,3.8896,2.1544,2.7255
7.3175,5.2569,0.4669,2.003,2.2284,2.6666
3.0386,0.73118,0.79408,1.6743,0.34055,0.85038
8.8094,5.2881,1.5533,1.5587,2.3359,1.7752
6.0746,3.5117,1.3786,2.1369,1.59,1.5668
5.8828,2.4475,0.25721,2.8608,0.86219,1.6766
6.843,3.9778,0.58231,2.2049,1.8122,2.66
11.687,6.3276,1.0821,2.9525,2.3782,3.3311
8.6237,4.2082,1.8459,2.7828,0.68531,3.0499
7.5411,3.9279,1.1602,2.5875,0.97621,2.0231
8.5868,4.6872,2.5975,2.4735,1.1749,3.241
2.0528,1.0268,0.78839,1.6228,0.63375,2.725
6.3084,3.0652,1.0888,1.8439,1.48,1.1748
3.8731,0.54244,0.73479,2.8454,1.497,1.8279
5.9497,2.8731,0.6653,1.9075,2.272,1.7338
4.2167,1.9927,1.5369,1.5798,1.0886,2.0834
6.4497,1.6517,1.0518,1.8378,0.23629,0.42283
5.6029,3.7782,0.23992,1.4626,0.91664,2.8504
8.5711,3.7064,1.6748,2.1429,0.89878,2.3903
5.734,3.1649,0.7557,2.0403,0.55817,1.822
7.2137,5.5951,0.17049,1.6106,3.591,1.9838
7.2816,2.6775,1.4956,2.4184,0.64658,0.92235
5.7919,4.6493,-0.041545,0.62838,1.0604,3.377
0.48223,0.71209,0.18313,0.70726,0.34629,1.7178
2.7293,1.1917,0.94394,2.1264,0.9921,1.9933
3.299,2.5117,0.54784,1.3374,0.63034,1.3913
3.6305,1.7199,1.3764,1.95,1.0745,1.7136
5.3542,4.9463,-0.72405,1.0725,1.258,3.2393
6.3674,3.5905,1.1071,2.081,0.70587,3.0959
4.6763,3.2938,0.46533,1.2852,1.2904,2.6409
12.797,7.9015,2.742,3.514,3.691,4.4921
10.051,6.1354,1.4735,1.6626,2.206,4.2691
8.5534,5.9416,0.41743,1.755,1.7875,3.1374
3.0678,1.6079,0.72185,0.8277,0.066096,0.47945
9.3253,5.6989,0.88347,1.7218,1.6856,1.9262
8.7574,5.3339,2.2043,2.0932,2.1298,3.0557
3.42,0.63019,0.57881,1.7963,-1.2699,0.88256
7.7206,3.729,1.4706,2.1726,1.2694,1.6028
9.7349,6.417,1.0274,1.9412,3.6341,3.4814
2.578,-0.51644,1.0885,2.7352,0.028877,-0.08081
5.2723,1.7453,0.35733,2.8428,-0.096743,1.3156
5.5897,4.2053,1.0214,0.87788,2.3465,3.1061
2.3817,0.14428,1.0138,2.1201,-0.53738,1.3234
2.9012,-0.21583,1.6089,2.7114,0.53776,1.0747
7.5272,3.1686,2.0779,1.2428,1.3598,1.5171
6.7598,4.0755,1.9064,1.6238,0.65755,3.6435
7.3226,4.0074,1.309,2.1791,0.89545,2.9073
6.9022,3.9404,1.3692,2.8013,1.0985,2.8544
5.2855,3.063,0.85829,1.6613,0.49139,1.8708
0.35214,1.2833,0.90442,1.3964,0.98329,2.1027
3.7439,1.5042,0.97979,2.3469,-0.1101,1.3253
1.9426,0.44966,0.91623,2.0032,-1.0636,1.3301
6.0954,4.4508,1.2536,1.4055,2.0861,3.0078
2.6781,-1.4457,1.5201,2.8169,-0.95475,-0.48023
6.4192,3.7734,1.3591,1.6121,0.47097,2.6775
11.519,5.6949,1.8481,2.0317,2.6197,2.1602
2.0959,-1.7314,1.3155,3.0835,-1.2595,0.44339
5.3798,3.1156,0.20635,2.308,1.1401,2.5408
3.6659,2.5334,0.99835,1.7035,1.9947,1.8807
5.9298,3.8779,0.72639,1.8028,2.7919,2.2636
6.8771,4.8798,1.8527,1.4827,0.92324,3.5578
6.4676,1.8107,1.6311,2.9955,0.75858,2.8426
4.1071,1.0967,-0.24838,2.4057,-1.0367,1.7866
7.8538,4.2772,0.35638,2.8159,1.2668,2.696
3.7382,1.994,0.2388,2.206,0.20402,1.9616
4.1264,2.1945,1.1206,2.4418,0.23567,2.959
5.9318,1.492,1.1675,1.8123,1.3248,0.75958
8.4492,3.7988,1.541,1.0593,0.84098,2.4041
3.5552,-0.089583,1.8451,1.6791,0.38902,0.35126
3.9178,1.7868,1.0776,2.0433,-0.22519,1.9115
8.8368,4.2504,1.242,2.1467,1.1019,2.8902
2.8494,1.7562,-0.098247,1.7841,0.12497,1.5157
4.9664,3.1043,0.63031,1.7016,0.2169,3.1773
8.1842,4.3031,0.92203,2.0728,1.3872,2.9569
5.7183,3.1839,1.5074,2.4122,2.2852,2.2282
3.2593,0.20172,1.5237,3.4906,0.63378,1.7472
3.9735,1.6962,0.61008,1.2465,1.1604,1.0176
0.77833,0.7118,-0.23707,-0.097144,0.52158,0.51918
5.2458,3.2471,0.74719,1.1563,1.0122,2.2828
5.7039,1.6623,0.9404,2.6045,0.0058631,1.0493
7.6846,3.3389,0.53786,2.7256,0.10129,2.4972
8.2236,4.2372,1.3175,1.6984,0.6102,2.3996
6.0326,3.3735,0.81406,2.4136,2.3997,1.2163
7.6089,4.1437,0.39807,2.2572,0.22907,2.6234
5.274,0.977,1.4571,2.6667,0.53055,0.51744
6.3728,4.8101,0.76938,1.2988,2.4094,2.9047
6.9489,2.5767,2.7127,2.8528,-0.026767,2.4941
9.1868,3.7187,2.1852,2.6358,1.5874,1.5288
3.7692,1.5869,0.4457,2.0902,0.17892,1.465
7.2373,2.4583,1.4769,3.2556,0.94052,1.8852
4.3874,1.6187,1.2097,2.3519,1.218,0.92977
2.8058,2.4235,0.1667,1.7661,1.6499,2.3101
5.7685,1.7554,1.1618,2.6797,0.81842,1.0181
5.5141,2.7538,0.9184,1.904,0.33225,2.2839
6.8584,4.1749,0.99113,0.4933,0.7801,1.4141
7.8233,4.5772,0.69974,1.7446,2.1788,2.3803
10.856,5.9502,1.5235,2.3293,2.9132,2.8758
5.9866,3.2513,1.1404,2.3437,1.3255,2.1048
6.1754,4.1379,0.79478,2.179,2.1197,2.3596
0.63024,-0.20174,0.65274,1.4483,0.1704,0.254
7.1587,3.1304,1.7524,1.778,1.2871,1.5011
10.707,4.1495,1.2354,2.5331,2.1482,2.3818
7.1031,4.649,0.69385,1.0327,1.0861,2.0611
8.2743,4.0372,3.0724,1.9378,0.6163,3.2722
7.0079,0.4924,2.7273,2.9515,-0.22478,0.66195
7.6848,4.8581,1.5888,2.3662,2.7484,3.2408
4.6773,3.4858,0.95502,1.661,1.2119,3.5838
6.0076,4.4339,-0.3928,1.2491,1.7812,3.7482
8.8257,5.0126,2.1996,2.3914,2.6713,2.9452
8.4964,4.8751,0.96777,2.3376,0.83637,2.8472
8.0298,2.6914,1.2239,2.7081,0.1816,3.1606
5.2389,3.9292,0.17264,0.7359,0.92377,4.3163
3.954,0.36024,1.5565,1.1076,-0.67014,0.58642
2.301,0.025205,1.4569,2.4248,0.027297,1.9684
6.3107,2.9005,0.98707,1.7616,1.1543,1.6642
9.5099,3.6719,1.5686,2.1309,0.82084,2.4324
7.5922,4.5173,0.66932,1.8645,2.6964,1.1765
3.3002,1.1806,1.0555,2.605,1.7713,0.55322
4.1147,2.8658,1.0021,0.4499,1.1673,1.6945
7.1324,2.9002,2.296,2.4361,1.4363,1.3497
7.8345,3.2713,1.2808,2.8994,1.3172,1.4119
8.2724,3.6134,1.6354,2.6116,1.2612,1.7273
9.7051,3.657,1.9828,3.6599,0.96286,2.7454
0.64429,-1.6544,0.096714,2.5658,0.10128,0.56483
8.1766,5.7031,1.7662,1.3066,1.7766,4.0077
4.986,2.6041,1.2921,1.6793,1.2435,2.4601
5.6627,1.112,1.5251,2.172,-0.12779,0.35247
1.3756,0.9343,0.56749,1.7268,0.27898,2.7304
6.701,3.4691,1.6333,1.8059,0.70828,1.9777
3.5604,0.41666,1.8593,1.014,0.084854,0.97713
3.8629,1.906,1.1964,1.4132,1.2103,1.59
8.1783,3.1371,1.6407,2.9233,1.0891,1.4645
6.1494,3.7758,0.33388,2.111,-0.036784,1.8171
6.8052,4.7766,1.3873,1.5796,2.8434,3.221
4.8496,1.4554,1.4113,1.8214,-1.0019,0.82689
3.3765,2.1953,-0.60165,2.051,0.53386,1.3708
9.4349,3.8733,2.585,3.3865,1.8343,3.0173
11.227,6.9605,1.7038,3.2736,2.675,3.9793
4.303,1.4122,0.92983,1.8995,-0.050331,1.2397
0.5409,-0.068237,1.1821,1.2731,0.39024,0.87157
8.2811,5.4146,0.55971,2.7052,2.7874,3.2049
4.0927,1.1138,1.5475,1.9749,1.3496,1.8125
2.1726,1.4314,0.44207,1.211,0.048357,1.9782
7.3542,4.4609,0.58602,1.6546,1.2856,2.3893
1.827,0.18132,0.75962,1.6203,-0.58175,0.90112
0.58253,-0.65593,-0.38678,1.0846,-0.56695,-0.071825
10.03,4.525,1.163,3.3665,1.5862,1.5285
1.8548,0.7607,0.36387,0.88706,-0.83695,2.0194
4.0136,2.4339,0.29561,1.0063,0.61902,1.1426
7.9189,4.0192,1.339,1.9212,2.2004,2.5017
4.2828,1.9651,1.6589,0.73979,0.077243,2.0955
10.721,6.3015,1.8125,2.0659,3.3132,2.4699
4.1663,3.3082,0.58473,1.5359,2.1622,1.1527
6.0924,1.2386,2.012,1.7313,-0.62448,1.2744
5.912,3.5435,0.84226,2.5158,1.9851,1.756
1.0035,-0.64521,1.1645,2.313,-0.47991,-0.33869
6.0676,2.5355,0.071874,2.0757,-0.13268,0.89846
11.776,5.9841,2.7004,3.154,2.9205,3.5826
9.5198,4.648,2.7311,1.6917,2.013,2.2074
9.7997,7.3659,0.49244,2.3045,3.0308,3.1767
6.49,4.4983,1.5604,1.4519,2.2533,2.6106
0.92741,3.1591,-0.72702,1.5683,1.2723,3.396
13.235,7.2516,1.1479,4.2088,2.5395,3.1701
5.9871,1.559,1.6721,3.0428,-0.7013,1.6311
5.1546,2.4963,1.0523,1.8034,1.5167,1.6473
5.403,2.4121,0.96633,1.6189,0.5648,1.6412
2.6133,2.0195,0.31387,1.6993,1.0594,2.6432
6.4375,3.9054,0.64174,2.6198,2.1195,2.366
10.204,6.6137,0.62591,1.8172,2.6034,2.6583
6.8245,1.4452,1.1235,3.6579,0.509,1.7528
4.3968,1.2914,3.0422,1.3444,0.053711,0.9936
-0.21098,0.39001,0.17883,1.4234,0.78652,1.0379
3.3425,3.6138,-0.36089,0.66086,1.7293,2.7741
5.229,2.4132,1.5503,1.0515,0.85453,2.0877
3.2846,0.22167,0.90491,1.2156,0.90734,0.68755
8.4713,4.1861,2.1354,2.0561,1.7346,2.4862
3.0532,0.6091,1.4597,2.1067,0.31681,1.8511
4.9473,1.9258,0.31356,2.4019,1.9023,1.3246
5.3182,4.2451,0.027286,2.2181,1.686,3.1496
4.6344,2.1096,1.5104,1.9753,0.75709,2.3417
9.1482,5.0671,1.6961,3.0388,2.7945,2.9452
1.8139,0.28398,0.5344,2.2249,-0.83513,1.6262
7.2565,3.9038,1.3609,2.2628,2.4619,1.435
4.7865,1.386,1.6294,2.671,0.97153,1.1676
1.7518,0.123,0.37831,1.5361,-0.26895,0.78186
6.3256,3.9134,0.75076,2.1238,1.3055,3.1836
2.7396,-0.47555,1.5329,2.0921,-0.1805,0.13187
9.7107,6.3391,1.3045,2.5706,3.3974,4.0036
5.7463,3.0881,0.38055,1.0443,1.6269,1.9769
5.3339,0.53666,1.4443,2.7426,-0.89904,2.1051
6.3152,2.5641,1.6755,2.0166,0.24791,1.8295
5.1433,2.1238,1.5671,2.9193,0.99129,1.8613
3.2389,2.8112,0.063197,1.9903,0.53164,2.3131
4.0404,2.6868,0.71262,2.6058,1.5126,1.1346
7.211,1.5175,0.96142,2.1269,-0.9455,1.8218
9.5869,4.0348,1.5002,3.0795,2.0226,2.4411
2.6786,-0.22044,1.4633,1.1788,-0.60662,1.869
2.3106,0.88324,0.95695,1.4446,-0.10053,1.6537
4.2673,2.1179,1.025,2.2708,0.24213,1.8502
12.125,8.7341,1.1438,1.6993,3.5469,3.6159
6.9054,2.1465,1.3528,1.841,0.56362,0.73442
5.6273,3.8484,1.4616,2.0107,2.3453,2.7522
1.0734,0.55596,-0.067438,1.0343,-0.012515,0.6024
3.1937,2.3762,0.07834,0.82346,0.89803,2.232
6.4592,5.3361,1.3212,1.7939,2.5738,3.6798
7.0471,3.0533,1.0199,2.1327,0.47151,2.2312
7.0024,2.8015,2.1172,2.4984,1.7879,2.2935
9.7623,4.2092,1.0946,2.5463,1.8188,1.7256
3.567,2.8302,0.29589,0.83185,1.4998,1.1252
5.6538,3.1408,1.076,1.0279,0.030672,1.6717
4.1022,3.8743,0.57727,0.79301,0.67595,3.293
7.7402,5.4643,0.3528,2.5479,1.603,2.4915
0.24582,1.2795,-0.41204,0.54712,0.62576,1.8388
6.7791,3.3251,1.3007,1.7607,0.59105,2.3774
10.879,6.2605,1.0924,2.2245,2.9488,2.8053
6.811,4.4244,1.1228,1.8575,1.7222,2.8713
6.3167,2.6615,0.37726,2.8416,1.3434,2.0319
3.9292,2.0685,0.92072,1.4443,0.066498,2.3438
5.7981,3.374,0.34097,1.9811,1.5487,2.0473
4.0047,0.24426,0.91688,1.6473,-0.68135,0.65074
10.627,5.5693,1.6846,3.2531,1.7711,4.0535
2.8254,2.6154,0.21016,1.0366,1.6502,1.7073
5.3768,2.836,1.2044,2.1935,1.1924,2.0645
10.494,6.6745,1.429,2.5609,2.5615,3.0756
6.9175,1.2579,2.4333,3.418,0.20702,1.475
5.6378,5.3364,-0.28235,1.4496,2.8171,2.9568
5.2952,1.5593,1.957,1.5983,0.97465,1.9206
6.2284,1.0199,1.9917,1.9503,0.48766,-0.26221
6.8528,4.9594,0.48897,1.6556,2.6375,2.3775
4.0794,-0.60596,2.1471,2.7429,-0.87612,0.93277
0.8229,-0.15985,1.0099,2.1743,-0.1609,0.78121
4.022,2.7404,0.3234,1.7327,0.93015,2.4458
3.1996,2.7066,0.47461,1.4116,2.318,1.3203
4.8473,2.3083,0.89694,2.0283,1.5409,1.9385
10.439,4.1997,2.6356,3.0776,1.4673,1.7099
6.1643,2.9914,-0.061215,1.7108,0.57005,2.4585
4.6249,-0.17088,0.36393,2.6334,-2.169,1.0056
3.2576,0.90919,0.44877,2.0165,-0.61606,1.4807
8.5596,3.7212,1.9018,3.2568,1.0741,2.1851
6.2623,3.2516,0.69968,1.4935,1.0016,1.2012
7.5823,4.0329,0.45792,2.6013,2.1382,2.8233
9.9313,5.7578,0.70236,2.7059,1.5281,2.7294
8.1362,5.885,-0.46373,1.9366,1.8147,3.1846
3.9331,1.8416,1.1791,2.3927,1.406,1.9981
4.5528,2.9793,0.30407,0.72903,0.64566,2.9206
7.3666,4.3999,0.89797,2.1602,1.462,3.3383
6.0324,3.9159,0.99341,1.8833,1.6325,3.1276
2.8929,2.2264,-0.54518,1.9053,0.59404,1.1431
9.3694,5.3236,1.0854,1.679,1.2875,2.5131
5.7713,3.053,0.82131,2.7067,1.8901,1.3848
4.4183,3.2797,1.0992,1.2762,0.69459,2.3147
5.8035,2.122,1.1212,2.3456,0.17643,1.7432
